Dataset,Model,Step,embedding_norm,logit_norm,l1_norm,weight_variance,Avg_Probability
OWT,Model 124M,27500,338.9057312011719,783.2945556640625,1591837.0,0.002975773997604847,0.11406520634889603
OWT,Model 124M,28000,341.4015197753906,782.662109375,1603240.5,0.0030197645537555218,0.11985549445450305
OWT,Model 124M,28500,343.833984375,782.967529296875,1614342.0,0.0030629492830485106,0.1236673953384161
OWT,Model 124M,28759,345.11444091796875,784.3873291015625,1620116.25,0.0030858044046908617,0.12258066661655903
OWT,Model 124M,29000,346.33319091796875,785.3236694335938,1625657.5,0.0031076380982995033,0.12355008655786515
OWT,Model 124M,29500,348.81890869140625,789.1871337890625,1636923.625,0.0031524060759693384,0.12187495348602534
OWT,Model 124M,30000,351.3363952636719,789.6260986328125,1648445.5,0.0031980734784156084,0.12701445474475623
OWT,Model 124M,30500,353.7847595214844,789.7765502929688,1659550.375,0.0032428018748760223,0.12118783896416425
OWT,Model 124M,31000,356.2835388183594,784.8046875,1670907.75,0.0032887712586671114,0.11979232164472342
OWT,Model 124M,31500,358.6852722167969,780.2479858398438,1681839.25,0.003333260538056493,0.12438322108983993
OWT,Model 124M,32000,361.05322265625,773.3701171875,1692601.0,0.003377416403964162,0.12433533630520105
OWT,Model 124M,32500,363.41571044921875,769.7083740234375,1703364.125,0.0034217594657093287,0.1187663250118494
OWT,Model 124M,33000,365.7969055175781,756.63427734375,1714176.375,0.003466747933998704,0.12312771078199149
OWT,Model 124M,33500,368.113525390625,744.0418090820312,1724690.375,0.0035107971634715796,0.12482477068156005
OWT,Model 124M,34000,370.421142578125,723.8368530273438,1735213.375,0.0035549518652260303,0.12536318116635084
OWT,Model 124M,34500,372.763427734375,706.7923583984375,1745796.375,0.003600051160901785,0.12401070886105299
OWT,Model 124M,35000,375.1033935546875,691.0783081054688,1756485.0,0.003645391436293721,0.12445054502040148
OWT,Model 124M,35500,377.4315490722656,679.93896484375,1767174.5,0.0036907836329191923,0.12088473650813103
OWT,Model 124M,36000,379.7704772949219,672.4151611328125,1777848.75,0.0037366682663559914,0.12957510248571635
OWT,Model 124M,36500,382.11181640625,667.344482421875,1788492.0,0.0037828851491212845,0.12447914903610945
OWT,Model 124M,37000,384.3756408691406,666.5717163085938,1798779.375,0.0038278403226286173,0.11825284676998854
OWT,Model 124M,37500,386.71258544921875,666.63671875,1809461.0,0.0038745275232940912,0.13213759358227253
OWT,Model 124M,38000,389.0399169921875,666.2586059570312,1820064.375,0.003921304363757372,0.1331606954932213
OWT,Model 124M,38500,391.3656005859375,671.984130859375,1830662.125,0.003968327306210995,0.13392460086941718
OWT,Model 124M,39000,393.70806884765625,675.251953125,1841373.875,0.004015973303467035,0.13009702067822218
OWT,Model 124M,39500,396.0622253417969,682.611328125,1852061.5,0.00406414270401001,0.12836511735618114
OWT,Model 124M,40000,398.4468994140625,682.9530029296875,1862835.125,0.004113229922950268,0.13238596598058938
OWT,Model 124M,40500,400.8417053222656,683.1622924804688,1873595.5,0.004162822850048542,0.13031943989545106
OWT,Model 124M,41000,403.1599426269531,685.9931030273438,1884143.25,0.004211112856864929,0.13300473305583
OWT,Model 124M,41500,405.54486083984375,685.1761474609375,1894924.0,0.004261082038283348,0.13193337807059288
OWT,Model 124M,42000,407.9854431152344,678.73681640625,1905900.625,0.004312524572014809,0.13273603869229555
OWT,Model 124M,42500,410.4507751464844,671.7490234375,1916970.25,0.0043647997081279755,0.14075868138670922
OWT,Model 124M,43000,412.9031677246094,669.7318115234375,1928054.5,0.004417113959789276,0.13704772379994393
OWT,Model 124M,43500,415.38531494140625,672.7144775390625,1939169.625,0.004470380488783121,0.1365137515887618
OWT,Model 124M,44000,417.8759765625,677.4310302734375,1950249.875,0.0045241499319672585,0.13427644120901824
OWT,Model 124M,44500,420.4000549316406,683.1838989257812,1961467.5,0.0045789689756929874,0.14019484862685203
OWT,Model 124M,45000,422.9429931640625,685.9740600585938,1972812.5,0.004634532146155834,0.13906512255966663
OWT,Model 124M,45500,425.4620666503906,686.66845703125,1984042.625,0.0046899025328457355,0.13778479767590762
OWT,Model 124M,46000,427.93682861328125,687.5706787109375,1995084.5,0.004744620528072119,0.14245419763028622
OWT,Model 124M,46500,430.42657470703125,688.8799438476562,2006155.375,0.0047999899834394455,0.14341507145762444
OWT,Model 124M,47000,432.9151306152344,686.4820556640625,2017284.75,0.004855653271079063,0.13774663523584604
OWT,Model 124M,47500,435.3837890625,679.7522583007812,2028228.75,0.004911189433187246,0.14141219912469388
OWT,Model 124M,48000,437.84710693359375,670.5552978515625,2039152.5,0.004966920241713524,0.14383869817852973
OWT,Model 124M,48500,440.2909851074219,665.46142578125,2050094.75,0.00502252159640193,0.13877551989257336
OWT,Model 124M,49000,442.70355224609375,659.1203002929688,2060879.5,0.005077713169157505,0.138630808532238
OWT,Model 124M,49500,445.11273193359375,652.8034057617188,2071603.75,0.0051331291906535625,0.1437549490183592
OWT,Model 124M,50000,447.5242919921875,653.887939453125,2082250.0,0.005188900977373123,0.14504947862029074
OWT,Model 124M,50500,449.93194580078125,662.4821166992188,2092943.625,0.00524488277733326,0.14731390319764615
OWT,Model 124M,51000,452.3128662109375,673.1323852539062,2103466.5,0.005300539545714855,0.14370517994463444
OWT,Model 124M,51500,454.6659851074219,677.28369140625,2113901.0,0.005355834495276213,0.14497249068319798
OWT,Model 124M,52000,457.0498352050781,679.1834106445312,2124451.5,0.0054121436551213264,0.14767394603788853
OWT,Model 124M,52500,459.3824157714844,678.3395385742188,2134837.5,0.005467526614665985,0.1455815511494875
OWT,Model 124M,53000,461.71868896484375,681.4205322265625,2145140.5,0.005523280240595341,0.1477944030612707
OWT,Model 124M,53500,464.05560302734375,688.109130859375,2155512.5,0.005579331889748573,0.1438051252961159
OWT,Model 124M,54000,466.33843994140625,693.0220336914062,2165620.75,0.0056343600153923035,0.14632592740654946
OWT,Model 124M,54500,468.6258544921875,695.069091796875,2175678.25,0.005689769517630339,0.1447298090904951
OWT,Model 124M,55000,470.8992614746094,693.6185913085938,2185675.0,0.005745108239352703,0.15187026806175707
OWT,Model 124M,55500,473.1735534667969,689.43017578125,2195681.75,0.005800736602395773,0.1474069515168667
OWT,Model 124M,56000,475.4366760253906,683.9547119140625,2205636.0,0.0058563570491969585,0.14602307279407978
OWT,Model 124M,56500,477.67962646484375,681.0567016601562,2215565.25,0.005911743268370628,0.14860552041232586
OWT,Model 124M,57000,479.914306640625,677.796875,2225476.5,0.005967185832560062,0.15129469344019889
OWT,Model 124M,57500,482.1258850097656,672.6177368164062,2235217.5,0.006022310350090265,0.14526747995615005
OWT,Model 124M,57518,482.200439453125,672.5877685546875,2235540.0,0.006024172063916922,0.1512823631465435
OWT,Model 124M,58000,484.3413391113281,664.0859985351562,2244934.5,0.006077783647924662,0.1517349164634943
OWT,Model 124M,58500,486.53118896484375,654.0667114257812,2254631.0,0.006132866721600294,0.15051259203255177
OWT,Model 124M,59000,488.7026062011719,646.4094848632812,2264178.0,0.006187731865793467,0.1515798746049404
OWT,Model 124M,59500,490.8966979980469,650.2571411132812,2273761.75,0.00624341843649745,0.1519269448965788
OWT,Model 124M,60000,493.0348815917969,657.2767944335938,2283195.5,0.006297924555838108,0.14954043769836425
OWT,Model 124M,60500,495.1701354980469,659.4435424804688,2292496.75,0.006352592725306749,0.1508310114890337
OWT,Model 124M,61000,497.32012939453125,660.8234252929688,2301948.0,0.006407877895981073,0.15023120659589767
OWT,Model 124M,61500,499.45147705078125,659.8685913085938,2311267.75,0.006462919060140848,0.15350850668549537
OWT,Model 124M,62000,501.56695556640625,656.4345703125,2320556.75,0.006517783738672733,0.1520526330769062
OWT,Model 124M,62500,503.6584777832031,653.1227416992188,2329721.25,0.006572255399078131,0.14869095860421658
OWT,Model 124M,63000,505.76068115234375,653.4118041992188,2338935.5,0.006627232767641544,0.150697656840086
OWT,Model 124M,63500,507.8424072265625,651.0051879882812,2348039.0,0.006681900937110186,0.15275736659765243
OWT,Model 124M,64000,509.9315185546875,651.592529296875,2357223.75,0.0067369891330599785,0.14743119928240775
OWT,Model 124M,64500,511.9929504394531,651.0402221679688,2366292.5,0.006791568826884031,0.15089990594983102
OWT,Model 124M,65000,514.0582275390625,650.6337890625,2375346.5,0.006846470758318901,0.15634772503376007
OWT,Model 124M,65500,516.089111328125,646.8685913085938,2384247.75,0.0069006746634840965,0.1503193714171648
OWT,Model 124M,66000,518.116943359375,646.6739501953125,2393084.5,0.006955008953809738,0.15302261731028557
OWT,Model 124M,66500,520.1348876953125,643.8189086914062,2401994.25,0.007009290624409914,0.15857593318819999
OWT,Model 124M,67000,522.1499633789062,638.537841796875,2410837.25,0.00706370547413826,0.15517943792045116
OWT,Model 124M,67500,524.156982421875,634.1383666992188,2419690.0,0.007118111941963434,0.1552752501964569
OWT,Model 124M,68000,526.1381225585938,629.0441284179688,2428386.75,0.007172021083533764,0.15320954340696336
OWT,Model 124M,68500,528.1282958984375,622.2051391601562,2437130.5,0.0072263809852302074,0.15403167368471624
OWT,Model 124M,69000,530.0859985351562,613.7687377929688,2445794.75,0.007280055899173021,0.15346141673624517
OWT,Model 124M,69500,532.023193359375,602.5883178710938,2454269.75,0.007333362940698862,0.1583200515806675
OWT,Model 124M,70000,533.974609375,594.656005859375,2462890.5,0.007387257181107998,0.15948986330628395
OWT,Model 124M,70500,535.9146728515625,596.8963623046875,2471439.25,0.007441035471856594,0.15088024574518205
OWT,Model 124M,71000,537.8406982421875,600.2939453125,2479965.5,0.0074946158565580845,0.1573421733826399
OWT,Model 124M,71500,539.7656860351562,602.9325561523438,2488429.5,0.007548357825726271,0.158801604449749
OWT,Model 124M,72000,541.707275390625,601.255615234375,2497015.5,0.007602761033922434,0.15517177368700505
OWT,Model 124M,72500,543.621337890625,598.79833984375,2505388.25,0.007656584959477186,0.16005418057739734
OWT,Model 124M,73000,545.5245971679688,592.946533203125,2513727.0,0.0077102892100811005,0.15899600388109683
OWT,Model 124M,73500,547.4185791015625,585.77197265625,2522003.0,0.00776391988620162,0.15807445803284645
OWT,Model 124M,74000,549.3262329101562,579.5382080078125,2530408.75,0.007818125188350677,0.15310952611267567
OWT,Model 124M,74500,551.2042846679688,578.2518920898438,2538654.5,0.007871676236391068,0.15803553669154644
OWT,Model 124M,75000,553.0791625976562,576.0745849609375,2546858.25,0.007925315760076046,0.16176839895546435
OWT,Model 124M,75500,554.953369140625,580.7125854492188,2555108.0,0.007979121059179306,0.15695958523452283
OWT,Model 124M,76000,556.8217163085938,584.2449951171875,2563311.0,0.008032936602830887,0.16221747748553753
OWT,Model 124M,76500,558.6699829101562,590.1193237304688,2571344.5,0.008086350746452808,0.16086006681621073
OWT,Model 124M,77000,560.5120239257812,593.3103637695312,2579442.75,0.008139765821397305,0.15960038055479525
OWT,Model 124M,77500,562.3524780273438,592.7598266601562,2587553.75,0.008193306624889374,0.1652525597959757
OWT,Model 124M,78000,564.1900024414062,592.4736328125,2595653.5,0.008246938697993755,0.1565752622485161
OWT,Model 124M,78500,566.0302124023438,592.6896362304688,2603821.0,0.008300825022161007,0.15114289331436156
OWT,Model 124M,79000,567.8570556640625,593.6117553710938,2611830.25,0.008354490622878075,0.15569919066131116
OWT,Model 124M,79500,569.6969604492188,591.4012451171875,2619951.0,0.008408717811107635,0.15839483624696732
OWT,Model 124M,80000,571.5257568359375,592.1137084960938,2628034.0,0.008462791331112385,0.15504909779131412
OWT,Model 124M,80500,573.33740234375,590.2498168945312,2635961.5,0.0085165249183774,0.16684540663659572
OWT,Model 124M,81000,575.1742553710938,590.2832641601562,2644073.0,0.008571183308959007,0.16289344933629035
OWT,Model 124M,81500,576.9304809570312,590.6268920898438,2651829.0,0.008623606525361538,0.15905313313007355
OWT,Model 124M,82000,578.7359619140625,593.3193359375,2659785.0,0.008677663281559944,0.162648832321167
OWT,Model 124M,82500,580.5282592773438,592.2290649414062,2667670.5,0.008731495589017868,0.1648780137747526
OWT,Model 124M,83000,582.3012084960938,592.9530029296875,2675432.0,0.008784908801317215,0.15653651338815688
OWT,Model 124M,83500,584.0798950195312,589.3710327148438,2683226.0,0.008838660083711147,0.16377071872353555
OWT,Model 124M,84000,585.8426513671875,588.1546020507812,2690976.0,0.008892090991139412,0.1577848858833313
OWT,Model 124M,84500,587.6304321289062,589.3350830078125,2698862.5,0.008946443907916546,0.158625074416399
OWT,Model 124M,85000,589.4027099609375,588.5863037109375,2706663.25,0.009000488556921482,0.1603413082510233
OWT,Model 124M,85500,591.1649780273438,587.5908813476562,2714470.5,0.009054391644895077,0.15900754389166832
OWT,Model 124M,86000,592.9305419921875,586.111328125,2722287.5,0.009108556434512138,0.16405763898789882
OWT,Model 124M,86277,593.8952026367188,587.5314331054688,2726523.25,0.009138217195868492,0.1645534035116434
OWT,Model 30M,500,93.74931335449219,306.7496337890625,327989.9375,0.0004554161278065294,0.06573085847124457
OWT,Model 30M,1000,99.78418731689453,430.8824768066406,347863.5625,0.0005159358261153102,0.07090420401468873
OWT,Model 30M,1500,105.5994873046875,507.30975341796875,366850.1875,0.0005778243648819625,0.08872484149038792
OWT,Model 30M,2000,111.18769836425781,553.6245727539062,384980.34375,0.0006405982421711087,0.09883702348172664
OWT,Model 30M,2500,116.4873046875,580.7774658203125,402073.875,0.0007031199638731778,0.09962604459375143
OWT,Model 30M,3000,121.50706481933594,602.734375,418133.75,0.0007650243351235986,0.09768184360861779
OWT,Model 30M,3500,126.36402130126953,620.3377685546875,433680.3125,0.0008274067076854408,0.10295026208460331
OWT,Model 30M,4000,131.07901000976562,635.0230712890625,448723.21875,0.0008903042180463672,0.10969029861688614
OWT,Model 30M,4500,135.6184844970703,657.8967895507812,463205.4375,0.0009530374663881958,0.11699356989562512
OWT,Model 30M,5000,139.9672088623047,679.8098754882812,477007.875,0.0010151374153792858,0.11487392276525497
OWT,Model 30M,5500,144.21058654785156,698.9393920898438,490529.03125,0.0010776219423860312,0.11032272767275572
OWT,Model 30M,6000,148.31321716308594,711.7649536132812,503545.71875,0.0011398084461688995,0.12301637403666973
OWT,Model 30M,6500,152.3503875732422,717.2254638671875,516371.15625,0.0012027054326608777,0.11494809686392546
OWT,Model 30M,7000,156.2519073486328,717.358154296875,528764.5625,0.0012650940334424376,0.11442941688001156
OWT,Model 30M,7500,160.0703125,714.8302001953125,540919.625,0.0013276808895170689,0.11476854404807091
OWT,Model 30M,8000,163.72157287597656,708.7446899414062,552504.625,0.0013889416586607695,0.12587996331602336
OWT,Model 30M,8500,167.3603515625,705.1953125,564028.875,0.0014513671630993485,0.12660837741941214
OWT,Model 30M,9000,170.89073181152344,703.4843139648438,575252.0625,0.00151324481703341,0.12342178980261087
OWT,Model 30M,9500,174.35125732421875,700.0258178710938,586250.1875,0.0015751513419672847,0.12615883557498456
OWT,Model 30M,10000,177.75852966308594,697.2684936523438,597077.3125,0.0016373179387301207,0.12089626276493072
OWT,Model 30M,10500,181.08653259277344,699.6446533203125,607660.75,0.0016991996672004461,0.12230084440857172
OWT,Model 30M,11000,184.3450469970703,700.5894165039062,617982.3125,0.0017609014175832272,0.12750588761270046
OWT,Model 30M,11500,187.54100036621094,704.3849487304688,628139.375,0.0018224874511361122,0.12374519386142492
OWT,Model 30M,12000,190.6868896484375,704.0784912109375,638113.75,0.0018841428682208061,0.13505267448723315
OWT,Model 30M,12500,193.7799530029297,702.1239624023438,647997.25,0.0019457628950476646,0.12978670532256364
OWT,Model 30M,13000,196.7982177734375,699.7122802734375,657577.25,0.0020068481098860502,0.13333032369613648
OWT,Model 30M,13500,199.7957763671875,694.1151123046875,667166.6875,0.0020684488117694855,0.12828308112174272
OWT,Model 30M,14000,202.76560974121094,686.711181640625,676636.25,0.002130398526787758,0.1337452212497592
OWT,Model 30M,14500,205.6576690673828,678.16650390625,685891.625,0.002191603649407625,0.14098912626504898
OWT,Model 30M,15000,208.5179443359375,673.4793090820312,694990.625,0.002252989448606968,0.1309501685872674
OWT,Model 30M,15500,211.35321044921875,670.5870971679688,704002.875,0.0023146742023527622,0.13293033205717802
OWT,Model 30M,16000,214.1527099609375,669.8443603515625,712898.6875,0.002376399002969265,0.14512948271632195
OWT,Model 30M,16500,216.9138946533203,668.4146118164062,721732.0625,0.002438074443489313,0.1378535501509905
OWT,Model 30M,17000,219.6466522216797,666.9334716796875,730423.125,0.0024998928420245647,0.13108502419292928
OWT,Model 30M,17500,222.30105590820312,664.4818725585938,738911.4375,0.0025606793351471424,0.13979371701925994
OWT,Model 30M,18000,224.94610595703125,667.4126586914062,747369.0625,0.0026219787541776896,0.14289726001024247
OWT,Model 30M,18500,227.56295776367188,671.4786987304688,755738.3125,0.0026833373121917248,0.13695118585973978
OWT,Model 30M,19000,230.14231872558594,677.9423217773438,763911.875,0.0027445119339972734,0.14068346321582795
OWT,Model 30M,19500,232.70925903320312,678.5838012695312,772153.8125,0.0028060765471309423,0.14015125787258148
OWT,Model 30M,20000,235.2260284423828,673.4904174804688,780218.25,0.002867100527510047,0.1393250029310584
OWT,Model 30M,20500,237.72280883789062,671.8125,788259.625,0.002928288886323571,0.14070025581121445
OWT,Model 30M,21000,240.21099853515625,669.6520385742188,796249.1875,0.0029899089131504297,0.1460627139210701
OWT,Model 30M,21500,242.654296875,670.0824584960938,804064.1875,0.0030510418582707644,0.13989181930571795
OWT,Model 30M,22000,245.09573364257812,667.5361328125,811893.3125,0.0031127464026212692,0.14385196512937545
OWT,Model 30M,22500,247.47422790527344,663.7734985351562,819511.125,0.0031734537333250046,0.1431204949170351
OWT,Model 30M,23000,249.87709045410156,661.1702270507812,827177.5,0.0032353783026337624,0.14508990624547005
OWT,Model 30M,23500,252.28858947753906,661.113525390625,834937.375,0.003298126859590411,0.14468911427259445
OWT,Model 30M,24000,254.61341857910156,662.1475219726562,842369.8125,0.003359191119670868,0.14631519542634489
OWT,Model 30M,24500,256.9586486816406,668.7161254882812,849924.0625,0.0034213587641716003,0.14449529147148132
OWT,Model 30M,25000,259.2682189941406,674.1898193359375,857327.25,0.0034831392113119364,0.1448480115532875
OWT,Model 30M,25500,261.5628356933594,683.487548828125,864666.0,0.0035450654104351997,0.14362706504762174
OWT,Model 30M,26000,263.8247985839844,693.065185546875,871932.5,0.003606645856052637,0.1487196733802557
OWT,Model 30M,26500,266.0533447265625,701.7849731445312,879075.125,0.0036678335163742304,0.14602120244503022
OWT,Model 30M,27000,268.3209228515625,714.4825439453125,886356.125,0.0037306223530322313,0.1519955543130636
OWT,Model 30M,27500,270.5738830566406,727.366455078125,893580.0625,0.0037935334257781506,0.1404373651742935
OWT,Model 30M,28000,272.80401611328125,737.8453369140625,900755.875,0.0038563250564038754,0.14874889947474002
OWT,Model 30M,28500,274.99566650390625,741.2086181640625,907757.625,0.003918536473065615,0.148517271772027
OWT,Model 30M,28759,276.1072692871094,744.17724609375,911340.875,0.003950279671698809,0.15256071889400483
OWT,Model 30M,29000,277.16619873046875,743.3837890625,914759.0,0.003980637528002262,0.14849458019435405
OWT,Model 30M,29500,279.3216552734375,740.3785400390625,921706.6875,0.004042791668325663,0.14719844837486745
OWT,Model 30M,30000,281.46295166015625,740.214599609375,928639.875,0.004105014260858297,0.15311842675507067
OWT,Model 30M,30500,283.5896911621094,739.4769897460938,935487.75,0.0041672829538583755,0.1420647487938404
OWT,Model 30M,31000,285.703369140625,733.8071899414062,942312.25,0.004229635000228882,0.1471918454915285
OWT,Model 30M,31500,287.8157653808594,730.8583374023438,949099.0,0.004292410798370838,0.14761009196937083
OWT,Model 30M,32000,289.8930358886719,729.556884765625,955771.125,0.004354594741016626,0.15043786314129828
OWT,Model 30M,32500,291.9847717285156,726.5245361328125,962488.5,0.004417662508785725,0.14538824625313282
OWT,Model 30M,33000,294.0296325683594,722.6180419921875,969108.375,0.004479756113141775,0.14505896516144276
OWT,Model 30M,33500,296.0770263671875,719.5958251953125,975644.4375,0.004542360082268715,0.14968122255802155
OWT,Model 30M,34000,298.11004638671875,712.9236450195312,982245.125,0.004604953806847334,0.15088131800293922
OWT,Model 30M,34500,300.12664794921875,706.6261596679688,988726.0,0.004667466972023249,0.14714844593405724
OWT,Model 30M,35000,302.1646728515625,697.5426025390625,995308.4375,0.0047310711815953255,0.15089506322145463
OWT,Model 30M,35500,304.1941223144531,686.87890625,1001904.8125,0.004794835578650236,0.14655924923717975
OWT,Model 30M,36000,306.1963195800781,677.3931274414062,1008351.375,0.0048581622540950775,0.1515124990940094
OWT,Model 30M,36500,308.1863708496094,669.7872314453125,1014812.5,0.00492151640355587,0.14549825572967529
OWT,Model 30M,37000,310.1562805175781,661.6842041015625,1021142.0,0.004984633531421423,0.14648172236979007
OWT,Model 30M,37500,312.1247863769531,655.6954345703125,1027512.25,0.005048106890171766,0.15281784319877625
OWT,Model 30M,38000,314.0828857421875,651.9383544921875,1033799.3125,0.005111644044518471,0.15495800407230853
OWT,Model 30M,38500,316.02459716796875,651.5164794921875,1040077.25,0.005175041500478983,0.15469934110343456
OWT,Model 30M,39000,317.9612731933594,653.4148559570312,1046380.0625,0.005238663870841265,0.15216480998694898
OWT,Model 30M,39500,319.8949279785156,656.0181884765625,1052653.5,0.005302573554217815,0.1486079715639353
OWT,Model 30M,40000,321.80889892578125,653.9368286132812,1058829.75,0.005366216413676739,0.15376738734543324
OWT,Model 30M,40500,323.709228515625,648.6041870117188,1064994.25,0.0054297796450555325,0.15167085894942284
OWT,Model 30M,41000,325.5898132324219,642.7532348632812,1071023.75,0.005493050906807184,0.15317052732408046
OWT,Model 30M,41500,327.4942626953125,634.9882202148438,1077193.0,0.005557498894631863,0.15370643712580204
OWT,Model 30M,42000,329.3707275390625,629.8946533203125,1083275.0,0.00562136759981513,0.154712460398674
OWT,Model 30M,42500,331.2511291503906,624.192626953125,1089414.75,0.005685736425220966,0.1578582737892866
OWT,Model 30M,43000,333.1364440917969,618.5997314453125,1095531.0,0.005750641692429781,0.1554223456531763
OWT,Model 30M,43500,334.9941711425781,616.5855102539062,1101542.0,0.005814957898110151,0.15294511838257313
