Dataset,Model,Step,embedding_norm,logit_norm,l1_norm,weight_variance,Avg_Probability
Wiki,Model 124M,43500,403.4013977050781,816.6036376953125,1789190.25,0.004216159228235483,0.21702789501845837
Wiki,Model 124M,44000,405.5202331542969,807.3999633789062,1797956.25,0.004260565619915724,0.22117301878333093
Wiki,Model 124M,44500,407.6164855957031,797.3185424804688,1806580.5,0.0043047270737588406,0.21363291549682617
Wiki,Model 124M,45000,409.7265625,789.88134765625,1815241.75,0.004349410999566317,0.21085783421993257
Wiki,Model 124M,45500,411.7891845703125,782.106201171875,1823746.5,0.004393312148749828,0.21575554263591767
Wiki,Model 124M,46000,413.8535461425781,773.4160766601562,1832308.75,0.0044374712742865086,0.21473144082725049
Wiki,Model 124M,46500,415.93731689453125,771.1521606445312,1840930.125,0.004482269752770662,0.21681825584173203
Wiki,Model 124M,47000,417.9956359863281,769.993896484375,1849450.625,0.004526740871369839,0.21127660697698594
Wiki,Model 124M,47500,420.0287170410156,768.9059448242188,1857863.75,0.004570883698761463,0.21364383810758591
Wiki,Model 124M,48000,422.05450439453125,766.7059326171875,1866280.125,0.004615080542862415,0.21816583922505378
Wiki,Model 124M,48500,424.0660095214844,765.2698974609375,1874557.0,0.004659175407141447,0.2099803778976202
Wiki,Model 124M,49000,426.0892333984375,761.116455078125,1882895.125,0.004703739657998085,0.21722731199860573
Wiki,Model 124M,49500,428.0584716796875,756.1971435546875,1891028.0,0.00474731856957078,0.2175362845957279
Wiki,Model 124M,50000,430.09149169921875,748.685791015625,1899428.25,0.00479251891374588,0.21977180552482606
Wiki,Model 124M,50500,432.1022033691406,738.8007202148438,1907741.375,0.004837435204535723,0.21852661837637424
Wiki,Model 124M,51000,434.0849914550781,720.7059326171875,1915927.75,0.004881931468844414,0.224287610411644
Wiki,Model 124M,51500,436.03985595703125,703.9013671875,1924019.75,0.004926001187413931,0.2133522807955742
Wiki,Model 124M,52000,438.0084228515625,691.98583984375,1932158.25,0.004970579873770475,0.2189991764873266
Wiki,Model 124M,52500,439.9602966308594,682.929931640625,1940232.125,0.005014978814870119,0.22501219406723977
Wiki,Model 124M,53000,441.8935546875,673.62744140625,1948204.125,0.005059149116277695,0.2190521678030491
Wiki,Model 124M,53500,443.8467102050781,668.4117431640625,1956242.0,0.0051039704121649265,0.22102336943149567
Wiki,Model 124M,54000,445.7671203613281,661.8043212890625,1964188.5,0.0051482319831848145,0.21743623688817024
Wiki,Model 124M,54500,447.6963195800781,659.7837524414062,1972206.25,0.005192891228944063,0.21960106037557126
Wiki,Model 124M,55000,449.5888366699219,659.4049682617188,1979971.875,0.005236885976046324,0.21115082596242427
Wiki,Model 124M,55500,451.51116943359375,656.609375,1987946.0,0.005281765013933182,0.21637765404582024
Wiki,Model 124M,56000,453.4053039550781,657.5491943359375,1995802.75,0.005326173268258572,0.2275721836835146
Wiki,Model 124M,56500,455.3116760253906,657.6270141601562,2003764.375,0.005371055565774441,0.2233151062875986
Wiki,Model 124M,57000,457.1872253417969,660.6203002929688,2011500.25,0.005415396299213171,0.22605874337255955
Wiki,Model 124M,57500,459.0824890136719,659.8975219726562,2019387.25,0.0054603880271315575,0.21718556767702102
Wiki,Model 124M,57518,459.14935302734375,659.88037109375,2019669.5,0.005461979191750288,0.21899522463977336
Wiki,Model 124M,58000,460.94891357421875,658.4071044921875,2027059.375,0.005504877306520939,0.22304214900732042
Wiki,Model 124M,58500,462.8234558105469,651.539794921875,2034808.5,0.005549742374569178,0.22301811890304088
Wiki,Model 124M,59000,464.67901611328125,646.7283325195312,2042441.625,0.00559433177113533,0.22658903340995312
Wiki,Model 124M,59500,466.5166320800781,641.0421142578125,2050034.5,0.005638665519654751,0.22405977699160576
Wiki,Model 124M,60000,468.3622131347656,636.2977294921875,2057606.875,0.005683368071913719,0.22251388016343115
Wiki,Model 124M,60500,470.1978454589844,634.4419555664062,2065186.875,0.005728003568947315,0.21666335533559322
Wiki,Model 124M,61000,472.04058837890625,626.6228637695312,2072774.75,0.005772988311946392,0.221014517262578
Wiki,Model 124M,61500,473.8526611328125,617.4954223632812,2080283.875,0.005817396566271782,0.22562192305922507
Wiki,Model 124M,62000,475.6534729003906,608.557373046875,2087668.625,0.005861697252839804,0.22414457385241984
Wiki,Model 124M,62500,477.4698486328125,602.8504028320312,2095193.25,0.005906551145017147,0.22467670483887195
Wiki,Model 124M,63000,479.2708740234375,604.1156616210938,2102655.0,0.005951193626970053,0.22523408135771752
Wiki,Model 124M,63500,481.0738830566406,604.7001953125,2110059.25,0.00599605543538928,0.2206332273632288
Wiki,Model 124M,64000,482.8697204589844,605.7515869140625,2117514.75,0.006040904670953751,0.2250921162366867
Wiki,Model 124M,64500,484.6802673339844,603.4651489257812,2124966.0,0.006086290813982487,0.22608728443086148
Wiki,Model 124M,65000,486.443603515625,593.501708984375,2132245.0,0.006130657158792019,0.22497094769775866
Wiki,Model 124M,65500,488.2025451660156,585.6898803710938,2139475.75,0.006175073329359293,0.23135879088938235
Wiki,Model 124M,66000,489.993896484375,578.20361328125,2146956.5,0.006220472976565361,0.22248837687075138
Wiki,Model 124M,66500,491.7532043457031,576.7213745117188,2154260.0,0.0062652211636304855,0.22439364570379258
Wiki,Model 124M,67000,493.5324401855469,574.385009765625,2161587.0,0.0063106403686106205,0.22103191588819027
Wiki,Model 124M,67500,495.3116149902344,564.8516845703125,2168916.0,0.0063562216237187386,0.22395640656352042
Wiki,Model 124M,68000,497.0709228515625,550.8113403320312,2176229.5,0.006401455961167812,0.22315388132631778
Wiki,Model 124M,68500,498.7970275878906,537.6163940429688,2183372.5,0.006445991341024637,0.22402735416591169
Wiki,Model 124M,69000,500.530029296875,525.9178466796875,2190471.5,0.006490859668701887,0.23050830329954625
Wiki,Model 124M,69500,502.23443603515625,518.9569702148438,2197511.0,0.006535141263157129,0.22600501710176468
Wiki,Model 124M,70000,503.9720458984375,516.0305786132812,2204717.0,0.006580439396202564,0.22939826944470407
Wiki,Model 124M,70500,505.6722412109375,513.98681640625,2211702.75,0.006624913774430752,0.22109806667268275
Wiki,Model 124M,71000,507.40496826171875,514.412841796875,2218850.25,0.0066703930497169495,0.22759133027493952
Wiki,Model 124M,71500,509.1007080078125,513.7031860351562,2225830.0,0.006715052295476198,0.225870614990592
Wiki,Model 124M,72000,510.8240966796875,518.4646606445312,2232940.0,0.006760592572391033,0.2262599125355482
Wiki,Model 124M,72500,512.5197143554688,525.819091796875,2239989.5,0.006805547513067722,0.23147922423481943
Wiki,Model 124M,73000,514.230712890625,535.7227172851562,2247035.25,0.006851064972579479,0.22545039699971675
Wiki,Model 124M,73500,515.9060668945312,538.2301635742188,2253932.0,0.006895778235048056,0.23255740861594676
Wiki,Model 124M,74000,517.5823974609375,536.8906860351562,2260814.0,0.0069406647235155106,0.22388846276700497
Wiki,Model 124M,74500,519.2392578125,530.2431640625,2267672.0,0.006985173095017672,0.22374566136300564
Wiki,Model 124M,75000,520.9444580078125,527.2318115234375,2274741.5,0.0070311264134943485,0.22775941056013108
Wiki,Model 124M,75500,522.6124267578125,522.39208984375,2281688.0,0.00707622105255723,0.22397738555073737
Wiki,Model 124M,76000,524.2642822265625,516.9935913085938,2288553.0,0.007121025584638119,0.2291708009839058
Wiki,Model 124M,76500,525.9285888671875,521.28271484375,2295448.5,0.00716630881652236,0.22740886414051056
Wiki,Model 124M,77000,527.5651245117188,527.10498046875,2302179.75,0.007210976909846067,0.23265952430665493
Wiki,Model 124M,77500,529.2069091796875,529.2554931640625,2308912.0,0.007255928590893745,0.23033498392999172
Wiki,Model 124M,78000,530.85986328125,531.0639038085938,2315728.0,0.00730132544413209,0.22411182659864426
Wiki,Model 124M,78500,532.4893188476562,531.4960327148438,2322441.0,0.007346217520534992,0.22818725019693376
Wiki,Model 124M,79000,534.1607666015625,534.8792114257812,2329349.75,0.007392408326268196,0.2218205535262823
Wiki,Model 124M,79500,535.8153686523438,536.5610961914062,2336211.75,0.007438275963068008,0.23277271986007692
Wiki,Model 124M,80000,537.434814453125,543.40185546875,2342894.5,0.007483306806534529,0.2288714270889759
Wiki,Model 124M,80500,539.0587158203125,548.3310546875,2349670.0,0.007528598885983229,0.22908687940239905
Wiki,Model 124M,81000,540.6748657226562,552.8613891601562,2356319.25,0.0075738090090453625,0.23112873923778535
Wiki,Model 124M,81500,542.2833862304688,558.1951904296875,2362930.5,0.007618939969688654,0.22527164480090142
Wiki,Model 124M,82000,543.8953247070312,564.3948974609375,2369655.5,0.00766430189833045,0.22650968730449678
Wiki,Model 124M,82500,545.5125732421875,570.350341796875,2376341.5,0.007709949277341366,0.22696906352043153
Wiki,Model 124M,83000,547.1172485351562,575.8074951171875,2383002.0,0.0077553740702569485,0.2293121730387211
Wiki,Model 124M,83500,548.7135620117188,580.5213623046875,2389617.0,0.007800696883350611,0.22294645595550538
Wiki,Model 124M,84000,550.3171997070312,590.7838745117188,2396201.5,0.007846357300877571,0.21991517309844494
Wiki,Model 124M,84500,551.89306640625,603.2534790039062,2402805.0,0.007891358807682991,0.2299334501326084
Wiki,Model 124M,85000,553.5003662109375,620.0993041992188,2409429.5,0.007937389425933361,0.226801004961133
Wiki,Model 124M,85500,555.0687255859375,635.7985229492188,2415901.0,0.007982435636222363,0.23510941016674042
Wiki,Model 124M,86000,556.673828125,649.5750732421875,2422545.25,0.008028669282793999,0.23572768272459507
Wiki,Model 124M,86277,557.5510864257812,652.5579833984375,2426215.5,0.008053992874920368,0.22637248978018762
Wiki,Model 30M,500,93.27723693847656,361.12713623046875,326197.625,0.00045084094745106995,0.09118762906640768
Wiki,Model 30M,1000,98.82572937011719,510.55145263671875,344007.1875,0.0005060718976892531,0.10804953528940678
Wiki,Model 30M,1500,104.02436065673828,601.2451171875,360361.4375,0.0005607152124866843,0.1131578965112567
Wiki,Model 30M,2000,108.9851303100586,663.1286010742188,375703.90625,0.0006154697039164603,0.12581906180828809
Wiki,Model 30M,2500,113.79302978515625,713.9080810546875,390384.09375,0.0006709705921821296,0.13394357304275037
Wiki,Model 30M,3000,118.35560607910156,748.2119750976562,404111.90625,0.0007258548866957426,0.13090559700131416
Wiki,Model 30M,3500,122.76361846923828,770.4940185546875,417307.875,0.0007809288799762726,0.14123602028936147
Wiki,Model 30M,4000,127.0161361694336,791.6367797851562,430000.1875,0.0008359686471521854,0.14578858277201653
Wiki,Model 30M,4500,131.07882690429688,806.7030029296875,442006.15625,0.0008903017733246088,0.1525953192561865
Wiki,Model 30M,5000,135.07984924316406,812.8780517578125,453831.1875,0.0009454819955863059,0.14520432744920253
Wiki,Model 30M,5500,139.0178985595703,815.5663452148438,465419.59375,0.0010014137951657176,0.152006107121706
Wiki,Model 30M,6000,142.79039001464844,813.872802734375,476517.71875,0.001056501641869545,0.14645497585833073
Wiki,Model 30M,6500,146.49188232421875,813.074951171875,487410.53125,0.0011119857663288713,0.15568960769474507
Wiki,Model 30M,7000,150.10870361328125,815.353515625,498000.53125,0.0011675726855173707,0.15915638408064842
Wiki,Model 30M,7500,153.58673095703125,817.9414672851562,508160.875,0.001222304766997695,0.16435403096675874
Wiki,Model 30M,8000,156.94241333007812,817.5637817382812,517956.28125,0.0012763001723214984,0.16173008017241955
Wiki,Model 30M,8500,160.32608032226562,813.0536499023438,527877.125,0.0013319272547960281,0.16088858063519001
Wiki,Model 30M,9000,163.5824737548828,814.4031372070312,537393.0,0.0013865823857486248,0.15764065046608447
Wiki,Model 30M,9500,166.80404663085938,818.19873046875,546785.0,0.0014417346101254225,0.17060385155677796
Wiki,Model 30M,10000,169.9493408203125,816.1959228515625,556006.875,0.001496618613600731,0.16800321638584137
Wiki,Model 30M,10500,173.00595092773438,810.3075561523438,564943.0,0.0015509373042732477,0.17370503601431847
Wiki,Model 30M,11000,175.99838256835938,815.7868041992188,573663.875,0.0016050534322857857,0.17016666947305203
Wiki,Model 30M,11500,178.93930053710938,817.5469360351562,582252.875,0.0016591420862823725,0.16855660623311997
Wiki,Model 30M,12000,181.8035888671875,823.4047241210938,590584.25,0.0017126830061897635,0.17176734735071658
Wiki,Model 30M,12500,184.6658172607422,827.5390014648438,598922.6875,0.0017670352244749665,0.17422264881432056
Wiki,Model 30M,13000,187.49949645996094,832.9710083007812,607126.625,0.0018216812750324607,0.1707767424583435
Wiki,Model 30M,13500,190.2672576904297,835.5576171875,615204.75,0.001875858986750245,0.17779535028338433
Wiki,Model 30M,14000,192.96583557128906,836.8118896484375,623077.0,0.0019294475205242634,0.17507118757069112
Wiki,Model 30M,14500,195.67501831054688,829.6564331054688,630998.1875,0.0019840053282678127,0.16893908689916134
Wiki,Model 30M,15000,198.3275146484375,821.1480712890625,638745.5,0.0020381591748446226,0.1790364097505808
Wiki,Model 30M,15500,200.95033264160156,815.4905395507812,646400.0625,0.0020924231503158808,0.1764962588250637
Wiki,Model 30M,16000,203.5144500732422,810.52001953125,653876.625,0.0021461627911776304,0.18383635465800763
Wiki,Model 30M,16500,206.04144287109375,803.7236328125,661245.25,0.0021997899748384953,0.1838968923985958
Wiki,Model 30M,17000,208.52906799316406,799.4655151367188,668492.125,0.002253228798508644,0.1861136759519577
Wiki,Model 30M,17500,211.01373291015625,793.2147216796875,675786.75,0.0023072438780218363,0.18005552737414837
Wiki,Model 30M,18000,213.46803283691406,787.9672241210938,682958.75,0.0023612272925674915,0.1814219060987234
Wiki,Model 30M,18500,215.8435821533203,786.2500610351562,689946.9375,0.0024140728637576103,0.18074827831983567
Wiki,Model 30M,19000,218.24647521972656,788.7680053710938,697007.8125,0.0024681214708834887,0.1844292171895504
Wiki,Model 30M,19500,220.57049560546875,791.6163330078125,703780.375,0.0025209656450897455,0.18328017918765546
Wiki,Model 30M,20000,222.89752197265625,793.0457763671875,710580.125,0.0025744386948645115,0.1873715067654848
Wiki,Model 30M,20500,225.21945190429688,794.1553955078125,717365.0,0.00262835412286222,0.18880178220570087
Wiki,Model 30M,21000,227.4938507080078,793.4869995117188,724038.5,0.0026817067991942167,0.187831846088171
Wiki,Model 30M,21500,229.79005432128906,790.8804931640625,730776.0,0.0027361158281564713,0.18936870416998863
Wiki,Model 30M,22000,232.0589599609375,788.0338134765625,737418.8125,0.00279041426256299,0.18843110603094101
Wiki,Model 30M,22500,234.25717163085938,785.901611328125,743823.0,0.0028435299172997475,0.1861255035996437
Wiki,Model 30M,23000,236.4698944091797,784.1264038085938,750332.5,0.0028975014574825764,0.18568120364844798
Wiki,Model 30M,23500,238.64230346679688,784.6668090820312,756668.75,0.002950984286144376,0.19279089157283305
Wiki,Model 30M,24000,240.8073272705078,783.8464965820312,762975.6875,0.0030047709587961435,0.18004306145012378
Wiki,Model 30M,24500,242.9295654296875,786.968017578125,769240.125,0.003057966474443674,0.1895005555599928
Wiki,Model 30M,25000,245.04312133789062,784.11669921875,775435.625,0.0031114083249121904,0.18522267857193947
Wiki,Model 30M,25500,247.1338653564453,782.8615112304688,781551.0,0.0031647286377847195,0.19472184520959854
Wiki,Model 30M,26000,249.22402954101562,782.00927734375,787701.875,0.0032184876035898924,0.18804483526945115
Wiki,Model 30M,26500,251.31272888183594,782.7335205078125,793836.375,0.0032726600766181946,0.1929475959688425
Wiki,Model 30M,27000,253.3689422607422,783.7930908203125,799865.0625,0.003326432080939412,0.19541917777061463
Wiki,Model 30M,27500,255.42349243164062,783.2070922851562,805952.75,0.0033805985003709793,0.19297640316188336
Wiki,Model 30M,28000,257.44659423828125,784.9795532226562,811888.625,0.0034343630541116,0.19208023057878018
Wiki,Model 30M,28500,259.4656982421875,785.9395141601562,817852.875,0.00348844425752759,0.1874896068274975
Wiki,Model 30M,28759,260.5120544433594,781.5374755859375,820913.1875,0.0035166372545063496,0.19350657439231872
Wiki,Model 30M,29000,261.4773254394531,780.3145751953125,823742.125,0.0035427457187324762,0.19019854685664178
Wiki,Model 30M,29500,263.4629211425781,771.5553588867188,829561.375,0.0035967552103102207,0.19664242899417878
Wiki,Model 30M,30000,265.4289855957031,762.7852172851562,835333.875,0.0036506368778645992,0.1920478549450636
Wiki,Model 30M,30500,267.38665771484375,750.893310546875,841058.0,0.003704685950651765,0.18996245965361594
Wiki,Model 30M,31000,269.3320007324219,742.2769165039062,846777.8125,0.0037587876431643963,0.2012086819112301
Wiki,Model 30M,31500,271.24310302734375,736.2103271484375,852392.9375,0.003812320064753294,0.18677914391458034
Wiki,Model 30M,32000,273.1319274902344,734.1859741210938,857903.125,0.0038655991666018963,0.18770988121628762
Wiki,Model 30M,32500,275.0239562988281,732.1068115234375,863484.75,0.003919340204447508,0.19563247573375703
Wiki,Model 30M,33000,276.8668518066406,730.9154663085938,868888.375,0.003972042351961136,0.18910862715542318
Wiki,Model 30M,33500,278.7520751953125,733.0377807617188,874439.375,0.004026318900287151,0.19439990198612214
Wiki,Model 30M,34000,280.6158447265625,729.926513671875,879938.25,0.0040803393349051476,0.19563806983828544
Wiki,Model 30M,34500,282.470947265625,725.2124633789062,885419.375,0.004134466405957937,0.1980367901623249
Wiki,Model 30M,35000,284.2918701171875,716.9794921875,890788.25,0.004187943413853645,0.1919344702810049
Wiki,Model 30M,35500,286.15728759765625,713.046142578125,896285.125,0.004243083298206329,0.19030321738123893
Wiki,Model 30M,36000,287.9806213378906,709.5921020507812,901669.0,0.004297327250242233,0.19215766303241252
Wiki,Model 30M,36500,289.7783203125,706.1453247070312,906945.0,0.004351145587861538,0.19393143004179
Wiki,Model 30M,37000,291.6007995605469,700.7133178710938,912305.875,0.004406049381941557,0.19815677605569362
Wiki,Model 30M,37500,293.39691162109375,691.7713623046875,917639.0625,0.004460494499653578,0.20430597865581512
Wiki,Model 30M,38000,295.18756103515625,678.1495361328125,922925.125,0.004515106789767742,0.20050904275476933
Wiki,Model 30M,38500,296.9458312988281,662.8755493164062,928128.75,0.004569055512547493,0.19484783060848712
Wiki,Model 30M,39000,298.7249755859375,646.0106811523438,933419.4375,0.004623969551175833,0.19691348472237588
Wiki,Model 30M,39500,300.47540283203125,632.9346923828125,938571.125,0.004678317345678806,0.19989052027463913
Wiki,Model 30M,40000,302.21539306640625,623.8795166015625,943673.6875,0.004732657223939896,0.19360363374650477
Wiki,Model 30M,40500,303.959228515625,613.5416259765625,948818.6875,0.004787431098520756,0.19793324548006058
Wiki,Model 30M,41000,305.68743896484375,602.220947265625,953956.125,0.00484202615916729,0.1987401077747345
